tpa = 144;tpv=254;;;;;;;;;
;;;;;;;;;;
dP = 115;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
date;gain (18h);isTp;gain sl (210);isTp;isSl;gain heure (22h);isTp;gain heure SL (22h)(220);isTp;isSl
11/01/07;73,340792;1;73,340792;1;0;79,682021;1;79,682021;1;0
12/01/07;72,349816;1;72,349816;1;0;79,817735;1;79,817735;1;0
13/01/07;0;0;0;0;0;0;0;0;0;0
14/01/07;0;0;0;0;0;0;0;0;0;0
15/01/07;25,921659;0;25,921659;0;0;21,601382;0;21,601382;0;0
16/01/07;50,369928;1;50,369928;1;0;54,041347;1;54,041347;1;0
17/01/07;46,679552;1;46,679552;1;0;47,162356;1;47,162356;1;0
18/01/07;-25,884383;0;-25,884383;0;0;40,997155;1;40,997155;1;0
19/01/07;35,103746;1;35,103746;1;0;38,820151;1;38,820151;1;0
20/01/07;0;0;0;0;0;0;0;0;0;0
21/01/07;0;0;0;0;0;0;0;0;0;0
22/01/07;32,093118;1;32,093118;1;0;35,733768;1;35,733768;1;0
23/01/07;39,503077;1;39,503077;1;0;43,50889;1;43,50889;1;0
24/01/07;39,909528;1;39,909528;1;0;43,557372;1;43,557372;1;0
25/01/07;-153,518124;0;-153,518124;0;0;-277,185501;0;-277,185501;0;0
26/01/07;-90,335532;0;-90,335532;0;0;-73,128764;0;-73,128764;0;0
27/01/07;0;0;0;0;0;0;0;0;0;0
28/01/07;0;0;0;0;0;0;0;0;0;0
29/01/07;58,081529;1;58,081529;1;0;62,686401;1;62,686401;1;0
30/01/07;-348,437052;0;-348,437052;0;0;-357,040436;0;-357,040436;0;0
31/01/07;68,975;1;68,975;1;0;74,33274;1;74,33274;1;0
01/02/07;-253,090909;0;-253,090909;0;0;-226,909091;0;-226,909091;0;0
02/02/07;79,498035;1;79,498035;1;0;88,066745;1;88,066745;1;0
03/02/07;0;0;0;0;0;0;0;0;0;0
04/02/07;0;0;0;0;0;0;0;0;0;0
05/02/07;75,773524;1;75,773524;1;0;85,550621;1;85,550621;1;0
06/02/07;-166,691037;0;-166,691037;0;0;-118,438368;0;-118,438368;0;0
07/02/07;88,292024;1;88,292024;1;0;93,513979;1;93,513979;1;0
08/02/07;-56,694287;0;-56,694287;0;0;-178,805059;0;-178,805059;0;0
09/02/07;66,068896;1;66,068896;1;0;72,832491;1;72,832491;1;0
10/02/07;0;0;0;0;0;0;0;0;0;0
11/02/07;0;0;0;0;0;0;0;0;0;0
12/02/07;-4,373815;0;-4,373815;0;0;-52,485785;0;-52,485785;0;0
13/02/07;48,082014;1;48,082014;1;0;55,9217;1;55,9217;1;0
14/02/07;47,653919;1;47,653919;1;0;55,717629;1;55,717629;1;0
15/02/07;50,722373;1;50,722373;1;0;60,327089;1;60,327089;1;0
16/02/07;53,846978;1;53,846978;1;0;60,32906;1;60,32906;1;0
17/02/07;0;0;0;0;0;0;0;0;0;0
18/02/07;0;0;0;0;0;0;0;0;0;0
19/02/07;25,67028;0;25,67028;0;0;62,587903;1;62,587903;1;0
20/02/07;54,490272;1;54,490272;1;0;51,384528;0;51,384528;0;0
21/02/07;45,288528;1;45,288528;1;0;56,496304;1;56,496304;1;0
22/02/07;42,298897;1;42,298897;1;0;52,798751;1;52,798751;1;0
23/02/07;42,623338;1;42,623338;1;0;52,105564;1;52,105564;1;0
24/02/07;0;0;0;0;0;0;0;0;0;0
25/02/07;0;0;0;0;0;0;0;0;0;0
26/02/07;41,74171;1;41,74171;1;0;49,002951;1;49,002951;1;0
27/02/07;48,428991;1;48,428991;1;0;52,683496;1;52,683496;1;0
28/02/07;-21,382751;0;-21,382751;0;0;25,659301;0;25,659301;0;0
29/2/2007;0;0;0;0;0;0;0;0;0;0
30/2/2007;0;0;0;0;0;0;0;0;0;0
31/2/2007;0;0;0;0;0;0;0;0;0;0
01/03/07;56,594569;1;56,594569;1;0;66,073466;1;66,073466;1;0
02/03/07;-134,451352;0;-134,451352;0;0;-212,519879;0;-212,519879;0;0
03/03/07;0;0;0;0;0;0;0;0;0;0
04/03/07;0;0;0;0;0;0;0;0;0;0
05/03/07;71,841694;1;71,841694;1;0;81,874747;1;81,874747;1;0
06/03/07;-48,408391;0;-48,408391;0;0;86,492536;1;86,492536;1;0
07/03/07;78,79483;1;78,79483;1;0;84,413298;1;84,413298;1;0
08/03/07;77,472598;1;77,472598;1;0;86,243231;1;86,243231;1;0
09/03/07;72,479162;1;72,479162;1;0;78,518001;1;78,518001;1;0
10/03/07;0;0;0;0;0;0;0;0;0;0
11/03/07;0;0;0;0;0;0;0;0;0;0
12/03/07;65,040081;1;65,040081;1;0;95,100865;0;95,100865;0;0
13/03/07;66,118191;1;66,118191;1;0;-212,213079;0;-212,213079;0;0
14/03/07;70,660039;1;70,660039;1;0;279,842589;0;279,842589;0;0
15/03/07;78,435561;1;78,435561;1;0;182,028316;0;182,028316;0;0
16/03/07;77,563348;1;77,563348;1;0;60,310167;0;60,310167;0;0
17/03/07;0;0;0;0;0;0;0;0;0;0
18/03/07;0;0;0;0;0;0;0;0;0;0
19/03/07;79,846992;1;79,846992;1;0;150,257584;0;150,257584;0;0
20/03/07;73,247612;1;73,247612;1;0;205,15743;0;205,15743;0;0
21/03/07;29,804144;0;29,804144;0;0;251,206358;0;251,206358;0;0
22/03/07;53,099354;1;53,099354;1;0;122,777307;0;122,777307;0;0
23/03/07;54,2286;1;54,2286;1;0;-42,105263;0;-42,105263;0;0
24/03/07;0;0;0;0;0;0;0;0;0;0
25/03/07;0;0;0;0;0;0;0;0;0;0
26/03/07;52,94284;1;52,94284;1;0;214,917826;0;214,917826;0;0
27/03/07;57,110201;1;57,110201;1;0;-4,177691;0;-4,177691;0;0
28/03/07;57,380747;1;57,380747;1;0;-134,661243;0;-134,661243;0;0
29/03/07;12,599748;0;12,599748;0;0;0;0;0;0;0
30/03/07;59,869044;1;59,869044;1;0;46,244395;0;46,244395;0;0
31/03/07;0;0;0;0;0;0;0;0;0;0
01/04/07;0;0;0;0;0;0;0;0;0;0
02/04/07;62,685997;1;62,685997;1;0;69,467696;1;69,467696;1;0
03/04/07;-24,958403;0;-24,958403;0;0;-79,034942;0;-79,034942;0;0
04/04/07;54,813204;1;54,813204;1;0;61,987805;1;61,987805;1;0
05/04/07;54,290457;1;54,290457;1;0;59,790621;1;59,790621;1;0
06/04/07;-95,343374;0;-95,343374;0;0;-116,070195;0;-116,070195;0;0
07/04/07;0;0;0;0;0;0;0;0;0;0
08/04/07;0;0;0;0;0;0;0;0;0;0
09/04/07;-103,73444;0;-103,73444;0;0;-107,883817;0;-107,883817;0;0
10/04/07;57,079369;1;57,079369;1;0;57,764726;1;57,764726;1;0
11/04/07;-45,242665;0;-45,242665;0;0;-61,694543;0;-61,694543;0;0
12/04/07;57,82506;1;57,82506;1;0;58,880552;1;58,880552;1;0
13/04/07;53,639585;1;53,639585;1;0;58,349316;1;58,349316;1;0
14/04/07;0;0;0;0;0;0;0;0;0;0
15/04/07;0;0;0;0;0;0;0;0;0;0
16/04/07;45,528556;1;45,528556;1;0;51,249442;1;51,249442;1;0
17/04/07;34,326131;1;34,326131;1;0;40,486653;1;40,486653;1;0
18/04/07;-160,578081;0;-160,578081;0;0;44,001389;1;44,001389;1;0
19/04/07;47,467925;1;47,467925;1;0;53,261247;1;53,261247;1;0
20/04/07;48,302697;0;48,302697;0;0;60,383365;1;60,383365;1;0
21/04/07;0;0;0;0;0;0;0;0;0;0
22/04/07;0;0;0;0;0;0;0;0;0;0
23/04/07;52,662729;1;52,662729;1;0;68,860617;1;68,860617;1;0
24/04/07;57,108246;1;57,108246;1;0;73,2621;1;73,2621;1;0
25/04/07;-80,289041;0;-80,289041;0;0;-128,462465;0;-128,462465;0;0
26/04/07;-373,543982;0;-373,543982;0;0;-313,294952;0;-313,294952;0;0
27/04/07;51,440083;1;51,440083;1;0;66,901815;1;66,901815;1;0
28/04/07;0;0;0;0;0;0;0;0;0;0
29/04/07;0;0;0;0;0;0;0;0;0;0
30/04/07;60,841275;1;60,841275;1;0;67,238243;1;67,238243;1;0
31/4/2007;0;0;0;0;0;0;0;0;0;0
01/05/07;70,320333;1;70,320333;1;0;75,570418;1;75,570418;1;0
02/05/07;71,081414;1;71,081414;1;0;74,980565;1;74,980565;1;0
03/05/07;-85,28496;0;-85,28496;0;0;-89,346149;0;-89,346149;0;0
04/05/07;68,690128;1;68,690128;1;0;69,504162;1;69,504162;1;0
05/05/07;0;0;0;0;0;0;0;0;0;0
06/05/07;0;0;0;0;0;0;0;0;0;0
07/05/07;57,425042;1;57,425042;1;0;57,977584;1;57,977584;1;0
08/05/07;-93,306288;0;-93,306288;0;0;-85,192698;0;-85,192698;0;0
09/05/07;-93,66092;0;-93,66092;0;0;-93,66092;0;-93,66092;0;0
10/05/07;-110,174102;0;-110,174102;0;0;-269,314472;0;-269,314472;0;0
11/05/07;40,695636;1;40,695636;1;0;47,586579;1;47,586579;1;0
12/05/07;0;0;0;0;0;0;0;0;0;0
13/05/07;0;0;0;0;0;0;0;0;0;0
14/05/07;43,923846;1;43,923846;1;0;52,120578;1;52,120578;1;0
15/05/07;43,096885;1;43,096885;1;0;49,829127;1;49,829127;1;0
16/05/07;-207,345169;0;-207,345169;0;0;-191,082803;0;-191,082803;0;0
17/05/07;-122,615804;0;-122,615804;0;0;-118,52861;0;-118,52861;0;0
18/05/07;61,276697;1;61,276697;1;0;69,60912;1;69,60912;1;0
19/05/07;0;0;0;0;0;0;0;0;0;0
20/05/07;0;0;0;0;0;0;0;0;0;0
21/05/07;-69,748359;0;-69,748359;0;0;-45,131291;0;-45,131291;0;0
22/05/07;-90,448129;0;-90,448129;0;0;-123,338358;0;-123,338358;0;0
23/05/07;60,114766;1;60,114766;1;0;69,718122;1;69,718122;1;0
24/05/07;-139,99451;0;-139,99451;0;0;-168,816909;0;-168,816909;0;0
25/05/07;56,822316;1;56,822316;1;0;67,572413;1;67,572413;1;0
26/05/07;0;0;0;0;0;0;0;0;0;0
27/05/07;0;0;0;0;0;0;0;0;0;0
28/05/07;0;0;0;0;0;20,644096;0;20,644096;0;0
29/05/07;45,194447;1;45,194447;1;0;51,385117;1;51,385117;1;0
30/05/07;41,969439;1;41,969439;1;0;51,544842;1;51,544842;1;0
31/05/07;42,344566;1;42,344566;1;0;51,480299;1;51,480299;1;0
01/06/07;44,111308;1;44,111308;1;0;52,779091;1;52,779091;1;0
02/06/07;0;0;0;0;0;0;0;0;0;0
03/06/07;0;0;0;0;0;0;0;0;0;0
04/06/07;45,985605;1;45,985605;1;0;58,255745;1;58,255745;1;0
05/06/07;49,823771;1;49,823771;1;0;64,406107;1;64,406107;1;0
06/06/07;-91,657811;0;-91,657811;0;0;-55,791711;0;-55,791711;0;0
07/06/07;57,308686;1;57,308686;1;0;65,584462;1;65,584462;1;0
08/06/07;52,654452;1;52,654452;1;0;67,496623;1;67,496623;1;0
09/06/07;0;0;0;0;0;0;0;0;0;0
10/06/07;0;0;0;0;0;0;0;0;0;0
11/06/07;56,589765;1;56,589765;1;0;76,239437;1;76,239437;1;0
12/06/07;-3,987241;0;-3,987241;0;0;-55,821372;0;-55,821372;0;0
13/06/07;49,765766;1;49,765766;1;0;59,723388;1;59,723388;1;0
14/06/07;52,121931;1;52,121931;1;0;65,428066;1;65,428066;1;0
15/06/07;53,904572;1;53,904572;1;0;57,193364;1;57,193364;1;0
16/06/07;0;0;0;0;0;0;0;0;0;0
17/06/07;0;0;0;0;0;0;0;0;0;0
18/06/07;-126,833135;0;-126,833135;0;0;-114,942529;0;-114,942529;0;0
19/06/07;53,342985;1;53,342985;1;0;52,403634;1;52,403634;1;0
20/06/07;58,966576;1;58,966576;1;0;61,737958;1;61,737958;1;0
21/06/07;-117,677824;0;-117,677824;0;0;-62,761506;0;-62,761506;0;0
22/06/07;55,445087;1;55,445087;1;0;56,334003;1;56,334003;1;0
23/06/07;0;0;0;0;0;0;0;0;0;0
24/06/07;0;0;0;0;0;0;0;0;0;0
25/06/07;52,134253;1;52,134253;1;0;58,119575;1;58,119575;1;0
26/06/07;48,630548;1;48,630548;1;0;57,296768;1;57,296768;1;0
27/06/07;-137,668808;0;-137,668808;0;0;-129,802019;0;-129,802019;0;0
28/06/07;41,361065;1;41,361065;1;0;50,319396;1;50,319396;1;0
29/06/07;45,756158;1;45,756158;1;0;57,308736;1;57,308736;1;0
30/06/07;0;0;0;0;0;0;0;0;0;0
31/6/2007;0;0;0;0;0;0;0;0;0;0
01/07/07;0;0;0;0;0;0;0;0;0;0
02/07/07;42,838063;1;42,838063;1;0;55,400322;1;55,400322;1;0
03/07/07;49,659156;1;49,659156;1;0;63,156666;1;63,156666;1;0
04/07/07;-42,140212;0;-42,140212;0;0;-65,125782;0;-65,125782;0;0
05/07/07;43,167537;1;43,167537;1;0;53,038068;1;53,038068;1;0
06/07/07;44,258339;1;44,258339;1;0;53,744798;1;53,744798;1;0
07/07/07;0;0;0;0;0;0;0;0;0;0
08/07/07;0;0;0;0;0;0;0;0;0;0
09/07/07;48,389687;1;48,389687;1;0;56,669256;1;56,669256;1;0
10/07/07;45,722775;1;45,722775;1;0;50,0961;1;50,0961;1;0
11/07/07;48,196011;1;48,196011;1;0;52,425238;1;52,425238;1;0
12/07/07;59,008567;1;59,008567;1;0;63,781983;1;63,781983;1;0
13/07/07;51,811586;1;51,811586;1;0;56,541244;1;56,541244;1;0
14/07/07;0;0;0;0;0;0;0;0;0;0
15/07/07;0;0;0;0;0;0;0;0;0;0
16/07/07;47,46337;1;47,46337;1;0;49,678241;1;49,678241;1;0
17/07/07;-34,0737;0;-34,0737;0;0;-45,4316;0;-45,4316;0;0
18/07/07;40,847633;1;40,847633;1;0;41,232953;1;41,232953;1;0
19/07/07;40,809656;1;40,809656;1;0;41,399429;1;41,399429;1;0
20/07/07;39,231969;1;39,231969;1;0;37,586371;1;37,586371;1;0
21/07/07;0;0;0;0;0;0;0;0;0;0
22/07/07;0;0;0;0;0;0;0;0;0;0
23/07/07;40,79653;1;40,79653;1;0;39,46939;1;39,46939;1;0
24/07/07;38,870002;1;38,870002;1;0;40,67469;1;40,67469;1;0
25/07/07;-144,927536;0;-144,927536;0;0;-174,656262;0;-174,656262;0;0
26/07/07;44,461989;1;44,461989;1;0;52,194011;1;52,194011;1;0
27/07/07;56,433475;1;56,433475;1;0;71,455521;1;71,455521;1;0
28/07/07;0;0;0;0;0;0;0;0;0;0
29/07/07;0;0;0;0;0;0;0;0;0;0
30/07/07;70,276502;1;70,276502;1;0;92,556391;1;92,556391;1;0
31/07/07;-38,920602;0;-38,920602;0;0;104,412944;1;104,412944;1;0
01/08/07;87,381403;1;87,381403;1;0;116,781893;1;116,781893;1;0
02/08/07;100,761821;1;100,761821;1;0;129,71302;1;129,71302;1;0
03/08/07;-163,998438;0;-163,998438;0;0;-292,854354;0;-292,854354;0;0
04/08/07;0;0;0;0;0;0;0;0;0;0
05/08/07;0;0;0;0;0;0;0;0;0;0
06/08/07;87,211961;1;87,211961;1;0;118,614159;1;118,614159;1;0
07/08/07;-125,588697;0;-125,588697;0;0;-98,11617;0;-98,11617;0;0
08/08/07;65,343854;1;65,343854;1;0;94,227554;1;94,227554;1;0
09/08/07;-235,57126;0;-235,57126;0;0;-424,028269;0;-424,028269;0;0
10/08/07;73,276423;1;73,276423;1;0;101,188265;1;101,188265;1;0
11/08/07;0;0;0;0;0;0;0;0;0;0
12/08/07;0;0;0;0;0;0;0;0;0;0
13/08/07;-105,008078;0;-105,008078;0;0;-109,04685;0;-109,04685;0;0
14/08/07;81,171146;1;81,171146;1;0;-135,449446;0;-135,449446;0;0
15/08/07;82,468414;1;82,468414;1;0;104,288334;1;104,288334;1;0
16/08/07;-598,958333;0;-630;0;1;-260,416667;0;-660;0;1
17/08/07;88,596503;1;88,596503;1;0;105,570154;1;105,570154;1;0
18/08/07;0;0;0;0;0;0;0;0;0;0
19/08/07;0;0;0;0;0;0;0;0;0;0
20/08/07;-25,895555;0;-25,895555;0;0;-194,216659;0;-194,216659;0;0
21/08/07;106,88505;1;106,88505;1;0;133,167448;1;133,167448;1;0
22/08/07;118,314461;1;118,314461;1;0;135,882078;1;135,882078;1;0
23/08/07;159,93266;0;159,93266;0;0;-42,087542;0;-42,087542;0;0
24/08/07;123,544635;1;123,544635;1;0;133,570085;1;133,570085;1;0
25/08/07;0;0;0;0;0;0;0;0;0;0
26/08/07;0;0;0;0;0;0;0;0;0;0
27/08/07;201,995908;1;201,995908;1;0;223,076092;1;223,076092;1;0
28/08/07;120,739896;1;120,739896;1;0;131,107404;1;131,107404;1;0
29/08/07;131,122104;1;131,122104;1;0;150,915976;1;150,915976;1;0
30/08/07;139,237527;1;139,237527;1;0;163,393592;1;163,393592;1;0
31/08/07;-325,627291;0;-325,627291;0;0;-321,398365;0;-321,398365;0;0
01/09/07;0;0;0;0;0;0;0;0;0;0
02/09/07;0;0;0;0;0;0;0;0;0;0
03/09/07;-131,877482;0;-131,877482;0;0;-110,60692;0;-110,60692;0;0
04/09/07;-238,738099;0;-238,738099;0;0;-375,159869;0;-375,159869;0;0
05/09/07;-164,312482;0;-164,312482;0;0;-302,680888;0;-302,680888;0;0
06/09/07;110,544033;1;110,544033;1;0;128,931532;1;128,931532;1;0
07/09/07;-108,45987;0;-108,45987;0;0;-17,353579;0;-17,353579;0;0
08/09/07;0;0;0;0;0;0;0;0;0;0
09/09/07;0;0;0;0;0;0;0;0;0;0
10/09/07;82,619862;1;82,619862;1;0;101,004644;1;101,004644;1;0
11/09/07;85,578585;1;85,578585;1;0;108,063246;1;108,063246;1;0
12/09/07;95,208448;1;95,208448;1;0;113,853687;1;113,853687;1;0
13/09/07;98,836823;1;98,836823;1;0;119,055897;1;119,055897;1;0
14/09/07;-125,680771;0;-125,680771;0;0;-113,112694;0;-113,112694;0;0
15/09/07;0;0;0;0;0;0;0;0;0;0
16/09/07;0;0;0;0;0;0;0;0;0;0
17/09/07;-428,091774;0;-428,091774;0;0;-390,31897;0;-390,31897;0;0
18/09/07;105,941564;1;105,941564;1;0;125,535685;1;125,535685;1;0
19/09/07;0;0;0;0;0;-81,844223;0;-81,844223;0;0
20/09/07;88,50745;1;88,50745;1;0;103,235865;1;103,235865;1;0
21/09/07;-132,92159;0;-132,92159;0;0;-68,474758;0;-68,474758;0;0
22/09/07;0;0;0;0;0;0;0;0;0;0
23/09/07;0;0;0;0;0;0;0;0;0;0
24/09/07;96,138334;1;96,138334;1;0;107,178682;1;107,178682;1;0
25/09/07;-52,681345;0;-52,681345;0;0;83,681677;1;83,681677;1;0
26/09/07;81,144841;1;81,144841;1;0;85,458721;1;85,458721;1;0
27/09/07;-111,761575;0;-111,761575;0;0;-71,846727;0;-71,846727;0;0
28/09/07;71,641442;1;71,641442;1;0;69,425522;1;69,425522;1;0
29/09/07;0;0;0;0;0;0;0;0;0;0
30/09/07;0;0;0;0;0;0;0;0;0;0
31/9/2007;0;0;0;0;0;0;0;0;0;0
01/10/07;108,11324;1;108,11324;1;0;107,212543;1;107,212543;1;0
02/10/07;70,826326;1;70,826326;1;0;70,205152;1;70,205152;1;0
03/10/07;-43,335522;0;-43,335522;0;0;-338,80499;0;-338,80499;0;0
04/10/07;61,592556;1;61,592556;1;0;74,490039;1;74,490039;1;0
05/10/07;66,145588;1;66,145588;1;0;78,059912;1;78,059912;1;0
06/10/07;0;0;0;0;0;0;0;0;0;0
07/10/07;0;0;0;0;0;0;0;0;0;0
08/10/07;-105,688935;0;-105,688935;0;0;-211,377871;0;-211,377871;0;0
09/10/07;-15,733578;0;-15,733578;0;0;78,66789;0;78,66789;0;0
10/10/07;27,508515;0;27,508515;0;0;-3,929788;0;-3,929788;0;0
11/10/07;60,549584;1;60,549584;1;0;74,910904;1;74,910904;1;0
12/10/07;61,947822;1;61,947822;1;0;79,247075;1;79,247075;1;0
13/10/07;0;0;0;0;0;0;0;0;0;0
14/10/07;0;0;0;0;0;0;0;0;0;0
15/10/07;-268,030558;0;-268,030558;0;0;-458,371099;0;-458,371099;0;0
16/10/07;-661,504134;0;-630;0;1;-696,941856;0;-660;0;1
17/10/07;87,316654;1;87,316654;1;0;113,064201;1;113,064201;1;0
18/10/07;-71,570577;0;-71,570577;0;0;31,809145;0;31,809145;0;0
19/10/07;109,456487;1;109,456487;1;0;138,856351;1;138,856351;1;0
20/10/07;0;0;0;0;0;0;0;0;0;0
21/10/07;0;0;0;0;0;0;0;0;0;0
22/10/07;-205,01139;0;-205,01139;0;0;-72,356961;0;-72,356961;0;0
23/10/07;-47,891446;0;-47,891446;0;0;-243,448184;0;-243,448184;0;0
24/10/07;111,612534;1;111,612534;1;0;119,260674;1;119,260674;1;0
25/10/07;100,109021;1;100,109021;1;0;105,185687;1;105,185687;1;0
26/10/07;-27,43305;0;-27,43305;0;0;43,109079;0;43,109079;0;0
27/10/07;0;0;0;0;0;0;0;0;0;0
28/10/07;0;0;0;0;0;3,908286;0;3,908286;0;0
29/10/07;-197,90454;0;-197,90454;0;0;-170,741172;0;-170,741172;0;0
30/10/07;-120,920556;0;-120,920556;0;0;-163,827851;0;-163,827851;0;0
31/10/07;-15,625;0;-15,625;0;0;207,03125;0;207,03125;0;0
01/11/07;-268,378063;0;-268,378063;0;0;-517,30844;0;-517,30844;0;0
02/11/07;84,64727;1;84,64727;1;0;110,149489;0;110,149489;0;0
03/11/07;0;0;0;0;0;0;0;0;0;0
04/11/07;0;0;0;0;0;3,918495;0;3,918495;0;0
05/11/07;87,455195;1;87,455195;1;0;231,645073;0;231,645073;0;0
06/11/07;23,18094;0;23,18094;0;0;104,314231;0;104,314231;0;0
07/11/07;49,675201;0;49,675201;0;0;-236,912495;0;-236,912495;0;0
08/11/07;75,448087;1;75,448087;1;0;386,769111;0;386,769111;0;0
09/11/07;-431,821103;0;-431,821103;0;0;-559,054106;0;-559,054106;0;0
10/11/07;0;0;0;0;0;0;0;0;0;0
11/11/07;0;0;0;0;0;0;0;0;0;0
12/11/07;-407,007376;0;-407,007376;0;0;-588,777661;0;-588,777661;0;0
13/11/07;98,303741;1;98,303741;1;0;129,709151;1;129,709151;1;0
14/11/07;108,005521;1;108,005521;1;0;140,130825;1;140,130825;1;0
15/11/07;-243,296272;0;-243,296272;0;0;-353,172008;0;-353,172008;0;0
16/11/07;112,06514;1;112,06514;1;0;124,499694;1;124,499694;1;0
17/11/07;0;0;0;0;0;0;0;0;0;0
18/11/07;0;0;0;0;0;0;0;0;0;0
19/11/07;-205,371248;0;-205,371248;0;0;-205,371248;0;-205,371248;0;0
20/11/07;96,839745;1;96,839745;1;0;105,522783;1;105,522783;1;0
21/11/07;-355,54385;0;-355,54385;0;0;-387,147748;0;-387,147748;0;0
22/11/07;-182,66049;0;-182,66049;0;0;-119,126406;0;-119,126406;0;0
23/11/07;80,394351;1;80,394351;1;0;92,123646;1;92,123646;1;0
24/11/07;0;0;0;0;0;0;0;0;0;0
25/11/07;0;0;0;0;0;0;0;0;0;0
26/11/07;70,377139;1;70,377139;1;0;-410,040741;0;-410,040741;0;0
27/11/07;-71,08069;0;-71,08069;0;0;-15,795709;0;-15,795709;0;0
28/11/07;76,809143;1;76,809143;1;0;103,106632;1;103,106632;1;0
29/11/07;84,113847;1;84,113847;1;0;-34,992224;0;-34,992224;0;0
30/11/07;82,667661;1;82,667661;1;0;106,654137;1;106,654137;1;0
31/11/2007;0;0;0;0;0;0;0;0;0;0
01/12/07;0;0;0;0;0;0;0;0;0;0
02/12/07;0;0;0;0;0;0;0;0;0;0
03/12/07;94,990914;1;94,990914;1;0;117,795384;1;117,795384;1;0
04/12/07;87,382959;1;87,382959;1;0;3,929788;0;3,929788;0;0
05/12/07;84,732162;1;84,732162;1;0;84,203302;1;84,203302;1;0
06/12/07;81,776633;1;81,776633;1;0;81,728423;1;81,728423;1;0
07/12/07;78,487975;1;78,487975;1;0;90,322756;1;90,322756;1;0
08/12/07;0;0;0;0;0;0;0;0;0;0
09/12/07;0;0;0;0;0;0;0;0;0;0
10/12/07;76,778049;1;76,778049;1;0;84,690183;1;84,690183;1;0
11/12/07;76,16852;1;76,16852;1;0;85,752137;1;85,752137;1;0
12/12/07;75,284916;1;75,284916;1;0;101,176254;1;101,176254;1;0
13/12/07;-80,346895;0;-80,346895;0;0;-107,129193;0;-107,129193;0;0
14/12/07;-552,712385;0;-552,712385;0;0;-514,32958;0;-514,32958;0;0
15/12/07;0;0;0;0;0;0;0;0;0;0
16/12/07;0;0;0;0;0;0;0;0;0;0
17/12/07;-299,487718;0;-299,487718;0;0;-248,259556;0;-248,259556;0;0
18/12/07;-272,943038;0;-272,943038;0;0;-130,537975;0;-130,537975;0;0
19/12/07;93,891437;1;93,891437;1;0;117,577624;1;117,577624;1;0
20/12/07;87,559656;1;87,559656;1;0;100,687063;1;100,687063;1;0
21/12/07;82,918478;1;82,918478;1;0;94,829073;1;94,829073;1;0
22/12/07;0;0;0;0;0;0;0;0;0;0
23/12/07;0;0;0;0;0;0;0;0;0;0
24/12/07;68,622513;1;68,622513;1;0;82,316705;1;82,316705;1;0
25/12/07;0;0;0;0;0;0;0;0;0;0
26/12/07;58,607939;1;58,607939;1;0;69,057019;1;69,057019;1;0
27/12/07;-7,79322;0;-7,79322;0;0;60,32224;1;60,32224;1;0
28/12/07;-65,848935;0;-65,848935;0;0;-3,873467;0;-3,873467;0;0
29/12/07;0;0;0;0;0;0;0;0;0;0
30/12/07;0;0;0;0;0;0;0;0;0;0
31/12/07;-431,377584;0;-431,377584;0;0;-473,745025;0;-473,745025;0;0
01/01/08;0;0;0;0;0;0;0;0;0;0
02/01/08;57,745801;1;57,745801;1;0;60,531247;1;60,531247;1;0
03/01/08;54,252609;1;54,252609;1;0;57,095196;1;57,095196;1;0
04/01/08;60,019754;1;60,019754;1;0;65,791434;1;65,791434;1;0
05/01/08;0;0;0;0;0;0;0;0;0;0
06/01/08;0;0;0;0;0;0;0;0;0;0
07/01/08;65,554229;1;65,554229;1;0;73,516564;1;73,516564;1;0
08/01/08;68,465975;1;68,465975;1;0;74,033798;1;74,033798;1;0
09/01/08;63,412423;1;63,412423;1;0;68,695041;1;68,695041;1;0
10/01/08;64,850876;1;64,850876;1;0;67,402781;1;67,402781;1;0
11/01/08;67,626761;1;67,626761;1;0;73,608322;1;73,608322;1;0
12/01/08;0;0;0;0;0;0;0;0;0;0
13/01/08;0;0;0;0;0;0;0;0;0;0
14/01/08;61,707661;1;61,707661;1;0;64,738873;1;64,738873;1;0
15/01/08;-476,37051;0;-476,37051;0;0;-525,519849;0;-525,519849;0;0
16/01/08;-251,094515;0;-251,094515;0;0;-212,464589;0;-212,464589;0;0
17/01/08;86,126902;1;86,126902;1;0;91,484647;1;91,484647;1;0
18/01/08;-360,031307;0;-360,031307;0;0;-242,629794;0;-242,629794;0;0
19/01/08;0;0;0;0;0;0;0;0;0;0
20/01/08;0;0;0;0;0;0;0;0;0;0
21/01/08;-360,729387;0;-360,729387;0;0;-428,118393;0;-428,118393;0;0
22/01/08;120,510957;1;120,510957;1;0;146,259725;1;146,259725;1;0
23/01/08;241,637136;1;241,637136;1;0;298,180376;1;298,180376;1;0
24/01/08;141,283145;1;141,283145;1;0;168,758183;1;168,758183;1;0
25/01/08;-131,834044;0;-131,834044;0;0;-124,0791;0;-124,0791;0;0
26/01/08;0;0;0;0;0;0;0;0;0;0
27/01/08;0;0;0;0;0;0;0;0;0;0
28/01/08;138,231102;1;138,231102;1;0;159,710773;1;159,710773;1;0
29/01/08;42,460113;0;42,460113;0;0;34,740093;0;34,740093;0;0
30/01/08;81,834947;1;81,834947;1;0;106,951435;1;106,951435;1;0
31/01/08;70,62756;1;70,62756;1;0;108,030647;1;108,030647;1;0
01/02/08;67,831651;1;67,831651;1;0;101,059979;1;101,059979;1;0
